Time,Input,Output
1.47E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8333333,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.875,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,0
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,0
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.041666668
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,0
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.875,-0.020833334
1.48E-05,-0.875,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.875,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,0
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.875,-0.020833334
1.48E-05,-0.875,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.48E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.041666668
1.49E-05,-0.875,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.041666668
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.041666668
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,0
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,0
1.49E-05,-0.8541667,-0.020833334
1.49E-05,-0.875,-0.020833334
1.49E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.041666668
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.041666668
1.50E-05,-0.875,0
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.041666668
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,0
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,0
1.50E-05,-0.8541667,-0.041666668
1.50E-05,-0.8541667,0
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.041666668
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.041666668
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,0
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.8541667,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.041666668
1.50E-05,-0.8541667,0
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.875,-0.020833334
1.50E-05,-0.8541667,0
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.041666668
1.51E-05,-0.875,0
1.51E-05,-0.8541667,-0.041666668
1.51E-05,-0.8541667,-0.041666668
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.8541667,-0.041666668
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.8541667,-0.041666668
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,0
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,0
1.51E-05,-0.875,-0.041666668
1.51E-05,-0.875,0
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.8541667,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,-0.020833334
1.51E-05,-0.875,0
1.51E-05,-0.8541667,-0.020833334
1.52E-05,-0.8541667,0
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,0
1.52E-05,-0.8541667,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8541667,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.041666668
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8541667,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,0
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.041666668
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,0
1.52E-05,-0.875,-0.041666668
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,0
1.52E-05,-0.8541667,-0.020833334
1.52E-05,-0.8541667,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.8958334,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,0
1.52E-05,-0.875,-0.041666668
1.52E-05,-0.875,-0.020833334
1.52E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,0
1.53E-05,-0.875,-0.041666668
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.041666668
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8541667,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,0
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,0
1.53E-05,-0.875,0
1.53E-05,-0.875,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,0
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.875,-0.020833334
1.53E-05,-0.8958334,-0.020833334
1.53E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,0
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8541667,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.8541667,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.875,0
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.8958334,-0.020833334
1.54E-05,-0.8958334,0
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.54E-05,-0.875,-0.020833334
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.875,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.875,0
1.55E-05,-0.875,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.875,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.875,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,0
1.55E-05,-0.875,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.875,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,0
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.875,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.875,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.875,0
1.55E-05,-0.8958334,-0.020833334
1.55E-05,-0.8958334,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.8958334,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.8958334,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.8958334,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.8958334,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.8958334,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.8958334,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,0
1.56E-05,-0.8958334,0
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.8958334,0
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.875,0
1.56E-05,-0.875,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.875,0
1.56E-05,-0.8958334,-0.020833334
1.56E-05,-0.8958334,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,0.020833334
1.57E-05,-0.9166667,0
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,0
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.875,0
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.9166667,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.8958334,0
1.57E-05,-0.8958334,0
1.57E-05,-0.875,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.875,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.875,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.875,0
1.57E-05,-0.875,0
1.57E-05,-0.8958334,0
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0.020833334
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0.020833334
1.57E-05,-0.875,0
1.57E-05,-0.875,0
1.57E-05,-0.8958334,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.875,-0.020833334
1.57E-05,-0.8958334,0
1.57E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0.020833334
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.875,-0.020833334
1.58E-05,-0.875,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.875,0
1.58E-05,-0.875,-0.020833334
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.875,0
1.58E-05,-0.8958334,0
1.58E-05,-0.8958334,0.020833334
1.58E-05,-0.8958334,-0.020833334
1.58E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.875,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.875,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.9166667,0
1.59E-05,-0.875,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.875,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.875,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.9166667,-0.020833334
1.59E-05,-0.875,0
1.59E-05,-0.8958334,-0.020833334
1.59E-05,-0.8958334,0
1.59E-05,-0.9166667,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.9166667,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.875,0
1.60E-05,-0.875,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.9166667,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.9166667,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,0
1.60E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,-0.020833334
1.61E-05,-0.875,0
1.61E-05,-0.9166667,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,0
1.61E-05,-0.875,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,0
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,-0.020833334
1.61E-05,-0.9166667,0
1.61E-05,-0.9166667,0
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,0
1.61E-05,-0.9166667,0
1.61E-05,-0.8958334,0
1.61E-05,-0.8958334,-0.020833334
1.61E-05,-0.8958334,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.875,0
1.62E-05,-0.8958334,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,0
1.62E-05,-0.8958334,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.9166667,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.8958334,0
1.62E-05,-0.9166667,-0.020833334
1.62E-05,-0.8958334,0
1.62E-05,-0.9375,0
1.62E-05,-0.8958334,0
1.62E-05,-0.8958334,-0.020833334
1.63E-05,-0.8958334,0
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,-0.020833334
1.63E-05,-0.9166667,-0.020833334
1.63E-05,-0.9166667,0.020833334
1.63E-05,-0.9166667,-0.020833334
1.63E-05,-0.8958334,0
1.63E-05,-0.9166667,-0.020833334
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,0
1.63E-05,-0.8958334,0
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,0
1.63E-05,-0.8958334,0
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,0
1.63E-05,-0.9166667,-0.020833334
1.63E-05,-0.8958334,0
1.63E-05,-0.8958334,0
1.63E-05,-0.8958334,0
